#data from http://pds-geosciences.wustl.edu/phx/phx-m-ra-4-rdr-sci-v1/phxra_1001/data/
time(s);x_t(m);y_t(m);z_t(m);th_t(rad);Fr(N);Ft(N);Fz(N);R(N)
900553723.3;0.172;1.478;0.6167;-2.6847;0;0;0;0
900553723.4;0.1723;1.4805;0.6121;-2.6731;-2.5265;0;1.8284;3.1187
900553723.5;0.1727;1.4829;0.6075;-2.6616;-2.7652;0;2.6287;3.8153
900553723.6;0.173;1.4854;0.6031;-2.651;-2.6385;0;2.5675;3.6816
900553723.7;0.1734;1.4881;0.5986;-2.6396;0;0;0;0
900553723.8;0.1737;1.4902;0.594;-2.6266;0;0;0;0
900553723.9;0.1741;1.4927;0.5893;-2.6151;0;0;0;0
900553724;0.1744;1.4952;0.584;-2.6017;0;0;0;0
900553724.1;0.1747;1.4973;0.5799;-2.5906;0;0;0;0
900553724.2;0.1751;1.4998;0.5753;-2.58;0;0;0;0
900553724.3;0.1754;1.5021;0.5704;-2.5672;-2.6866;0;2.1538;3.4433
900553724.4;0.1757;1.5042;0.5656;-2.5542;0;0;0;0
900553724.5;0.1761;1.5068;0.5609;-2.5437;0;0;0;0
900553724.6;0.1765;1.5092;0.5563;-2.5329;-2.5547;0;0.2836;2.5704
900553724.7;0.1768;1.5116;0.5514;-2.5203;-2.9507;0;2.5849;3.9228
900553724.8;0.1772;1.5141;0.5464;-2.5076;0;0;0;0
900553724.9;0.1776;1.5168;0.5415;-2.4961;-1.3165;0;0.9617;1.6304
900553725;0.178;1.5198;0.536;-2.484;-1.598;0;2.8474;3.2651
900553725.1;0.1783;1.5221;0.5316;-2.473;-1.965;0;2.7835;3.4072
900553725.2;0.1786;1.5241;0.5268;-2.4608;-2.2606;0;2.4315;3.32
900553725.3;0.179;1.5268;0.5216;-2.4494;0;0;0;0
900553725.4;0.1794;1.5294;0.5166;-2.4368;-3.5236;0;1.3054;3.7576
900553725.5;0.1798;1.5321;0.5118;-2.4262;0;0;0;0
900553725.6;0.1802;1.5348;0.507;-2.4156;-2.1475;0;2.2928;3.1415
900553725.7;0.1805;1.5374;0.5019;-2.403;0;0;0;0
900553725.8;0.1808;1.5389;0.4997;-2.3978;0;0;0;0
900553725.9;0.1808;1.5389;0.4997;-2.3978;0;0;0;0
900553726.5;0.1808;1.5389;0.4997;-2.3978;0;0;0;0
900553726.6;0.1808;1.5389;0.4997;-2.3978;0;0;0;0
900553726.7;0.1808;1.5391;0.5;-2.3979;0;0;0;0
900553726.8;0.1811;1.5411;0.4999;-2.3956;0;0;0;0
900553726.9;0.1818;1.546;0.4997;-2.3951;0;0;0;0
900553727;0.1828;1.5525;0.5001;-2.3991;0;1.5269;0;0
900553727.1;0.1834;1.5568;0.501;-2.4019;-3.1008;1.4731;3.6392;4.7811
900553727.2;0.1839;1.5599;0.5016;-2.4005;0;1.0413;0;0
900553727.3;0.1844;1.5637;0.502;-2.3988;0;0;0;0
900553727.4;0.1851;1.5683;0.5021;-2.4001;0;8.9601;0;0
900553727.5;0.185;1.572;0.5028;-2.4034;0;8.9168;0;0
900553727.6;0.1856;1.5757;0.5028;-2.4048;0;0;0;0
900553727.7;0.1861;1.5792;0.5024;-2.402;0;0;0;0
900553727.8;0.1867;1.5829;0.5021;-2.4005;0;0;0;0
900553727.9;0.1872;1.5867;0.5032;-2.4049;0;16.6922;0;0
900553728;0.1877;1.5903;0.5038;-2.405;2.84;20.6119;5.1646;5.894
900553728.1;0.1883;1.5939;0.5035;-2.4024;1.3593;20.5;5.7452;5.9038
900553728.2;0.1858;1.5983;0.503;-2.4012;0;0;0;0
900553728.3;0.182;1.6022;0.5037;-2.4033;0;0;0;0
900553728.4;0.18;1.6061;0.5046;-2.4055;-4.873;-3.5971;1.8677;5.2186
900553728.5;0.1805;1.6094;0.5046;-2.4035;0.8351;-3.0353;5.3551;5.4198
900553728.6;0.181;1.6132;0.504;-2.4022;0;-2.9681;0;0
900553728.7;0.1815;1.6167;0.5038;-2.4026;0;-2.9807;0;0
900553728.8;0.182;1.6201;0.504;-2.4027;0;-2.8933;0;0
900553728.9;0.1824;1.6234;0.5045;-2.4026;-0.3183;-2.9767;4.1538;4.166
900553729;0.1829;1.6267;0.5046;-2.4028;1.8315;-3.0308;4.6012;4.9523
900553729.1;0.1833;1.6298;0.5047;-2.4016;3.5142;-3.0722;6.9747;7.81
900553729.2;0.1838;1.6334;0.5044;-2.4011;0;0;0;0
900553729.3;0.1844;1.6374;0.5043;-2.4019;0;0;0;0
900553729.4;0.1849;1.6411;0.5045;-2.4014;-5.6249;-2.7971;1.8103;5.909
900553729.5;0.1853;1.644;0.5049;-2.4011;-2.2149;-2.8866;3.1517;3.8521
900553729.6;0.1858;1.647;0.505;-2.4019;0;-3.2476;0;0
900553729.7;0.1862;1.6501;0.5047;-2.4009;0;0;0;0
900553729.8;0.1868;1.6541;0.5042;-2.4018;0;0;0;0
900553729.9;0.1873;1.6576;0.5043;-2.4022;0;-2.6843;0;0
900553730;0.1877;1.6608;0.5047;-2.4021;-1.5813;-2.8749;3.6423;3.9708
900553730.1;0.1881;1.6637;0.5048;-2.4009;0;-3.0878;0;0
900553730.2;0.1886;1.6673;0.5048;-2.4025;0;0.1911;0;0
900553730.3;0.1892;1.6711;0.5044;-2.4022;0;0;0;0
900553730.4;0.1896;1.6742;0.5046;-2.4011;-5.3087;0.5636;2.0026;5.6738
900553730.5;0.19;1.6768;0.5052;-2.4016;-0.3538;4.3988;1.2508;1.2999
900553730.6;0.1904;1.6797;0.505;-2.4014;0;4.3169;0;0
900553730.7;0.1909;1.6834;0.5041;-2.4012;0;0;0;0
900553730.8;0.1914;1.6869;0.5039;-2.4017;0;8.135;0;0
900553730.9;0.1918;1.6901;0.5042;-2.4028;-0.8634;11.9412;6.3804;6.4386
900553731;0.1923;1.6932;0.5041;-2.4019;-0.5629;11.7721;2.9633;3.0163
900553731.1;0.1927;1.6964;0.5041;-2.402;0.9353;17.534;5.7141;5.7901
900553731.2;0.1932;1.6998;0.5039;-2.4024;0;19.2527;0;0
900553731.3;0.1911;1.7036;0.5036;-2.403;0;0;0;0
900553731.4;0.1876;1.7076;0.5036;-2.4024;-7.1156;0.6259;0.9924;7.1844
900553731.5;0.186;1.7103;0.5038;-2.4019;-3.8135;-2.2463;3.1726;4.9607
900553731.6;0.1864;1.7134;0.5035;-2.402;0;0;0;0
900553731.7;0.1868;1.7163;0.5033;-2.402;0;-3.0796;0;0
900553731.8;0.1873;1.7198;0.5028;-2.4026;0;0;0;0
900553731.9;0.1877;1.7229;0.5028;-2.4027;0;-3.0088;0;0
900553732;0.1881;1.7259;0.5025;-2.4018;0.6316;-3.1228;5.6806;5.7156
900553732.1;0.1886;1.7293;0.5026;-2.4032;0;-3.5031;0;0
900553732.2;0.189;1.7326;0.5025;-2.4036;-1.1291;-3.0645;5.0241;5.1494
900553732.3;0.1894;1.7356;0.5021;-2.4016;0;0;0;0
900553732.4;0.1899;1.7391;0.5017;-2.4013;3.2068;-3.1667;7.0179;7.7158
900553732.5;0.1904;1.7425;0.5016;-2.4019;0;0;0;0
900553732.6;0.191;1.7469;0.502;-2.4033;0;0;0;0
900553732.7;0.1915;1.7509;0.5027;-2.4042;-8.2931;4.4214;1.7015;8.4659
900553732.8;0.1919;1.7537;0.5036;-2.404;-12.6835;4.3943;-3.1541;13.0698
900553732.9;0.1922;1.7559;0.5042;-2.4021;-2.5158;7.8818;0.6936;2.6096
900553733;0.1925;1.7584;0.5046;-2.4026;0;7.2641;0;0
900553733.1;0.193;1.7616;0.5038;-2.4031;0;0;0;0
900553733.2;0.1935;1.7653;0.5024;-2.4033;0;11.2816;0;0
900553733.3;0.1939;1.7686;0.5019;-2.4038;0;0;0;0
900553733.4;0.1943;1.7715;0.5024;-2.4037;-9.8848;15.1484;0.6276;9.9047
900553733.5;0.1945;1.7731;0.5035;-2.4022;0;14.8829;0;0
900553733.6;0.1949;1.7755;0.5037;-2.4017;0;14.5109;0;0
900553733.7;0.1953;1.7788;0.503;-2.4023;0;20.6354;0;0
900553733.8;0.1936;1.7819;0.5029;-2.4023;0;1.5572;0;0
900553733.9;0.1899;1.7852;0.503;-2.4014;0;3.0575;0;0
900553734;0.1882;1.7881;0.5034;-2.4012;-5.6232;3.2124;1.5574;5.8349
900553734.1;0.1886;1.7909;0.5036;-2.4021;-2.0361;0.7069;2.3489;3.1086
900553734.2;0.1889;1.7938;0.5035;-2.4033;0;-2.9009;0;0
900553734.3;0.1893;1.7969;0.5029;-2.4027;0;0;0;0
900553734.4;0.1897;1.7999;0.5031;-2.4019;-12.8152;-2.6547;-0.9722;12.852
900553734.5;0.19;1.802;0.504;-2.4021;-4.489;-2.8623;1.8609;4.8594
900553734.6;0.1903;1.8044;0.5039;-2.4016;0;0;0;0
900553734.7;0.1907;1.8073;0.5035;-2.4019;0;0;0;0
900553734.8;0.1911;1.8103;0.5032;-2.4022;0;-2.9073;0;0
900553734.9;0.1915;1.8131;0.503;-2.4014;-2.6076;-2.8836;5.1503;5.7728
900553735;0.1918;1.8158;0.5033;-2.4023;-0.6502;-2.9371;3.2023;3.2676
900553735.1;0.1922;1.8185;0.5032;-2.4023;-0.3227;-2.9409;3.1801;3.1964
900553735.2;0.1925;1.8212;0.503;-2.4023;0;-3.0104;0;0
900553735.3;0.1929;1.8242;0.5028;-2.4017;0;0;0;0
900553735.4;0.1933;1.827;0.5029;-2.4018;-12.1092;-2.6329;-0.3966;12.1157
900553735.5;0.1935;1.8289;0.5042;-2.4037;0;-2.904;0;0
900553735.6;0.1939;1.8314;0.5042;-2.4045;0;0;0;0
900553735.7;0.1943;1.8344;0.5027;-2.4022;0;-2.9473;0;0
900553735.8;0.1946;1.8371;0.5021;-2.4014;0;0;0;0
900553735.9;0.195;1.8398;0.5025;-2.4044;0;0;0;0
900553736;0.1953;1.8423;0.5029;-2.4052;0;0;0;0
900553736.1;0.1956;1.8447;0.5024;-2.402;-0.0969;0.5106;2.9049;2.9065
900553736.2;0.196;1.8478;0.5016;-2.4017;0;0;0;0
900553736.3;0.1964;1.8507;0.5017;-2.404;0.4253;0.4961;6.146;6.1607
900553736.4;0.1968;1.8535;0.5017;-2.4063;0;0;0;0
900553736.5;0.1973;1.8571;0.5014;-2.4046;0;0;0;0
900553736.6;0.1977;1.8607;0.5012;-2.4028;-11.404;0.7925;3.1412;11.8287
900553736.7;0.1981;1.8633;0.5021;-2.4037;-15.132;0.7474;-3.1035;15.447
900553736.8;0.1983;1.8652;0.5032;-2.4048;0;3.9436;0;0
900553736.9;0.1986;1.8671;0.503;-2.4021;0;0;0;0
900553737;0.1989;1.8697;0.5022;-2.4013;0;0;0;0
900553737.1;0.1993;1.8726;0.502;-2.4029;0;7.3412;0;0
900553737.2;0.1996;1.8752;0.502;-2.4029;-3.5917;7.3753;3.7631;5.2021
900553737.3;0.1999;1.8773;0.5022;-2.4025;0;0;0;0
900553737.4;0.2002;1.8794;0.5029;-2.402;-15.7041;11.0388;-1.7358;15.7997
900553737.5;0.2005;1.8813;0.5034;-2.4022;0;0;0;0
900553737.6;0.2007;1.8834;0.5033;-2.4008;0;0;0;0
900553737.7;0.2011;1.8859;0.503;-2.4009;0;0;0;0
900553737.8;0.2014;1.8885;0.5029;-2.4021;0;13.9575;0;0
900553737.9;0.2017;1.8907;0.5033;-2.4018;0;17.5735;0;0
900553738;0.202;1.8927;0.5036;-2.4012;0;17.3227;0;0
900553738.1;0.1986;1.8953;0.5037;-2.401;0;2.9023;0;0
900553738.2;0.1945;1.8982;0.5035;-2.4012;2.3679;3.7799;6.8886;7.2843
900553738.3;0.1948;1.9007;0.5031;-2.4003;0;0;0;0
900553738.4;0.1952;1.9032;0.5035;-2.4015;-17.1339;-2.2621;-2.1205;17.2646
900553738.5;0.1954;1.9052;0.5044;-2.4039;0;1.2627;0;0
900553738.6;0.1957;1.907;0.5041;-2.4013;0;0;0;0
900553738.7;0.1959;1.9088;0.504;-2.3985;0;0;0;0
900553738.8;0.1962;1.9114;0.504;-2.4019;0;-2.6146;0;0
900553738.9;0.1965;1.9139;0.5041;-2.4041;0;0;0;0
900553739;0.1968;1.9159;0.5037;-2.4008;0;-2.7557;0;0
900553739.1;0.197;1.9179;0.5038;-2.3995;0;-3.2782;0;0
900553739.2;0.1974;1.9206;0.5039;-2.403;-0.457;-2.7824;3.5798;3.6089
900553739.3;0.1977;1.923;0.5038;-2.4042;0;0;0;0
900553739.4;0.1979;1.9248;0.504;-2.4016;-19.492;-2.325;-3.0413;19.7279
900553739.5;0.1981;1.9264;0.5044;-2.3997;0;-3.2909;0;0
900553739.6;0.1984;1.9288;0.5042;-2.4029;0;0;0;0
900553739.7;0.1987;1.9311;0.5041;-2.405;0;0;0;0
900553739.8;0.199;1.9331;0.5035;-2.4018;0;0;0;0
900553739.9;0.1992;1.935;0.5034;-2.3994;0;0.6181;0;0
900553740;0.1995;1.9368;0.5043;-2.4019;0;1.1529;0;0
900553740.1;0.1997;1.9389;0.5046;-2.4037;0;0;0;0
900553740.2;0.2;1.9411;0.5036;-2.4009;3.5849;0.9603;6.7399;7.634
900553740.3;0.2003;1.9436;0.5026;-2.3994;0;0;0;0
900553740.4;0.2006;1.9459;0.5032;-2.4016;-23.0832;1.3307;-4.2513;23.4714
900553740.5;0.2008;1.9476;0.504;-2.4029;0;4.5404;0;0
900553740.6;0.201;1.9491;0.504;-2.4012;0;0;0;0
900553740.7;0.2013;1.9511;0.503;-2.399;0;0;0;0
900553740.8;0.2016;1.9532;0.503;-2.401;0;0;0;0
900553740.9;0.2018;1.9552;0.5031;-2.4029;0;6.8998;0;0
900553741;0.2021;1.9573;0.5026;-2.401;0;0;0;0
900553741.1;0.2016;1.9593;0.5025;-2.3999;0;6.8149;0;0
900553741.2;0.2018;1.9612;0.5031;-2.4026;-0.6063;10.3519;3.3434;3.3979
900553741.3;0.2021;1.9633;0.5029;-2.4036;0;0;0;0
900553741.4;0.2024;1.9656;0.5019;-2.4012;0;10.2765;0;0
900553741.5;0.2026;1.9673;0.5018;-2.4008;-12.9139;10.3662;0.8536;12.9421
900553741.6;0.2028;1.9691;0.5016;-2.4024;0;0;0;0
900553741.7;0.2029;1.9698;0.5001;-2.3996;0;0;0;0
900553741.8;0.2029;1.9698;0.5001;-2.3996;0;0;0;0
900553741.9;0.2029;1.9698;0.5001;-2.3996;0;0;0;0
900553742;0.2029;1.9698;0.5001;-2.3996;0;0;0;0
900553742.1;0.2029;1.9698;0.5001;-2.3996;0;0;0;0
900553742.2;0.1999;1.9701;0.5001;-2.3996;0;0;0;0
900553742.3;0.1999;1.9701;0.5001;-2.3996;0;0;0;0
900553742.8;0.1999;1.9701;0.5001;-2.3996;0;0;0;0
900553742.8;0.1999;1.9701;0.4999;-2.3997;0;0;0;0
900553742.9;0.1998;1.9698;0.5007;-2.4011;0;0;0;0
900553743;0.1996;1.9681;0.5025;-2.4034;0;0;0;0
900553743.1;0.1993;1.9652;0.5036;-2.3992;0;0;0;0
900553743.2;0.1989;1.9623;0.5039;-2.3959;0;0;0;0
900553743.3;0.1986;1.9604;0.5031;-2.3961;5.5555;2.7446;2.1877;5.9708
900553743.4;0.1984;1.9586;0.5024;-2.3965;0;-0.5283;0;0
900553743.5;0.1982;1.9567;0.5018;-2.3957;0.8561;-1.0637;5.2469;5.3162
900553743.6;0.1979;1.9545;0.5011;-2.3926;0;0;0;0
900553743.7;0.1976;1.9523;0.5005;-2.3905;0;-4.943;0;0
900553743.8;0.1974;1.9504;0.5007;-2.3937;-1.1774;-4.4599;0.8506;1.4525
900553743.9;0.1971;1.9485;0.5007;-2.396;-1.3732;-7.4869;-0.7596;1.5693
900553744;0.1968;1.9462;0.5;-2.3928;-0.9505;0;-0.4934;1.071
900553744.1;0.1966;1.9441;0.4994;-2.3909;0;-10.8375;0;0
900553744.2;0.1964;1.9423;0.4995;-2.3944;-2.3593;-10.2819;-0.427;2.3976
900553744.3;0.1961;1.9405;0.4991;-2.3959;0;-12.8575;0;0
900553744.4;0.1958;1.9381;0.4987;-2.3926;0;-13.5447;0;0
900553744.5;0.1963;1.936;0.4984;-2.3919;0;-17.022;0;0
900553744.6;0.2005;1.9334;0.4987;-2.394;0;0;0;0
900553744.7;0.2017;1.9312;0.4985;-2.3952;3.5024;0;1.4185;3.7788
900553744.8;0.2015;1.9291;0.4977;-2.3925;13.1768;0;11.088;17.2212
900553744.9;0.2012;1.9271;0.4971;-2.3907;0;0;0;0
900553745;0.201;1.9252;0.4972;-2.3942;-0.0886;0;0.6982;0.7038
900553745.1;0.2007;1.9232;0.4973;-2.3966;0.5795;0;1.8498;1.9384
900553745.2;0.2004;1.9208;0.4976;-2.3933;0;0;0;0
900553745.3;0.2003;1.9197;0.4988;-2.3927;0;0;0;0
900553745.4;0.2003;1.9198;0.4994;-2.3968;0;0;0;0
900553745.5;0.2003;1.9199;0.4997;-2.3989;0;0;0;0
900553745.6;0.2003;1.9199;0.4997;-2.3989;0;0;0;0
900553746.3;0.2003;1.9199;0.4997;-2.3989;0;0;0;0
900553746.4;0.2003;1.9199;0.4997;-2.3989;0;0;0;0
900553746.5;0.2003;1.9201;0.5006;-2.4051;0;0;0;0
900553746.6;0.2004;1.9206;0.5023;-2.4164;0;0;0;0
900553746.7;0.2004;1.921;0.5038;-2.4267;0;0;0;0
900553746.8;0.2005;1.9215;0.5058;-2.44;0;0;0;0
900553746.9;0.2006;1.9222;0.5079;-2.4544;0;0;0;0
900553747;0.2007;1.9229;0.5103;-2.4709;0;0;0;0
900553747.1;0.2008;1.9236;0.5124;-2.4853;0;0;0;0
900553747.2;0.2009;1.9244;0.5148;-2.5017;0;0;0;0
900553747.3;0.201;1.9253;0.5172;-2.5182;0;0;0;0
900553747.4;0.2011;1.9261;0.5193;-2.5326;0;0;0;0
900553747.5;0.2013;1.9272;0.5221;-2.5521;0;0;0;0
900553747.6;0.2014;1.9283;0.5245;-2.5696;0;0;0;0
900553747.7;0.2015;1.9291;0.5264;-2.583;0;0;0;0
900553747.8;0.2016;1.9301;0.5286;-2.5984;0;0;0;0
900553747.9;0.2018;1.9314;0.5313;-2.6179;0;0;0;0
900553748;0.2019;1.9325;0.5334;-2.6334;0;0;0;0
900553748.1;0.2021;1.9335;0.5353;-2.6478;0;0;0;0
900553748.2;0.2022;1.9347;0.5375;-2.6642;0;0;0;0
900553748.3;0.2024;1.9361;0.54;-2.6827;0;0;0;0
900553748.4;0.2026;1.9372;0.5419;-2.6971;0;0;0;0
900553748.5;0.2026;1.9379;0.543;-2.7054;0;0;0;0
900553748.6;0.2028;1.939;0.5448;-2.7187;0;0;0;0
900553748.7;0.203;1.9405;0.5471;-2.7372;0;0;0;0
900553748.8;0.2032;1.9419;0.5493;-2.7537;0;0;0;0
900553748.9;0.2033;1.943;0.5509;-2.7671;0;0;0;0
900553749;0.2035;1.9443;0.5527;-2.7815;0;0;0;0
900553749.1;0.2037;1.9459;0.5549;-2.799;0;0;0;0
900553749.2;0.2039;1.9474;0.5569;-2.8154;0;0;0;0
900553749.3;0.2041;1.949;0.5589;-2.8319;0;0;0;0
900553749.4;0.2043;1.9506;0.5609;-2.8484;0;0;0;0
900553749.5;0.2045;1.9519;0.5624;-2.8617;0;0;0;0
900553749.6;0.2046;1.9533;0.5641;-2.8761;0;0;0;0
900553749.7;0.2049;1.9551;0.5661;-2.8936;0;0;0;0
900553749.8;0.2051;1.9568;0.568;-2.9101;0;0;0;0
900553749.9;0.2053;1.9583;0.5696;-2.9245;0;0;0;0
900553750;0.2055;1.96;0.5713;-2.9399;0;0;0;0
900553750.1;0.2057;1.9614;0.5727;-2.9533;0;0;0;0
900553750.2;0.2059;1.9629;0.5741;-2.9667;0;0;0;0
900553750.3;0.2062;1.9651;0.5762;-2.9862;0;0;0;0
900553750.4;0.2065;1.9675;0.5784;-3.0078;0;0;0;0
900553750.5;0.2066;1.9688;0.5795;-3.0191;0;0;0;0
900553750.6;0.2068;1.97;0.5806;-3.0294;0;0;0;0
900553750.7;0.2071;1.9722;0.5824;-3.048;0;0;0;0
900553750.8;0.2074;1.9745;0.5842;-3.0675;0;0;0;0
900553750.9;0.2076;1.9762;0.5855;-3.0809;0;0;0;0
900553751;0.2078;1.9777;0.5866;-3.0932;0;0;0;0
900553751.1;0.208;1.9797;0.5881;-3.1097;0;0;0;0
900553751.2;0.2084;1.9821;0.5898;-3.1292;0;0;0;0
900553751.3;0.2086;1.9841;0.5911;3.1385;0;0;0;0
900553751.4;0.2088;1.9859;0.5923;3.1241;0;0;0;0
900553751.5;0.2091;1.9878;0.5935;3.1097;0;0;0;0
900553751.6;0.2093;1.9898;0.5947;3.0943;0;0;0;0
900553751.7;0.2096;1.992;0.596;3.0778;0;0;0;0
900553751.8;0.2099;1.994;0.5972;3.0624;0;0;0;0
900553751.9;0.2102;1.9961;0.5983;3.0469;0;0;0;0
900553752;0.2104;1.998;0.5994;3.0325;0;0;0;0
900553752.1;0.2107;2.0003;0.6005;3.0161;0;0;0;0
900553752.2;0.211;2.0028;0.6017;2.9975;0;0;0;0
900553752.3;0.2113;2.0052;0.6029;2.9801;0;0;0;0
900553752.4;0.2116;2.0075;0.6039;2.9636;0;0;0;0
900553752.5;0.2119;2.0094;0.6047;2.9502;0;0;0;0
900553752.6;0.2122;2.0117;0.6056;2.9338;0;0;0;0
900553752.7;0.2125;2.0141;0.6065;2.9173;0;0;0;0
900553752.8;0.2127;2.0163;0.6074;2.9019;0;0;0;0
900553752.9;0.213;2.0183;0.6081;2.8875;0;0;0;0
900553753;0.2133;2.0207;0.6089;2.871;0;0;0;0
900553753.1;0.2136;2.0231;0.6097;2.8545;0;0;0;0
900553753.2;0.2139;2.0254;0.6103;2.8391;0;0;0;0
900553753.3;0.2142;2.0276;0.611;2.8237;0;0;0;0
900553753.4;0.2146;2.0304;0.6117;2.8052;0;0;0;0
900553753.5;0.2148;2.0322;0.6122;2.7928;0;0;0;0
900553753.6;0.215;2.0342;0.6126;2.7795;0;0;0;0
900553753.7;0.2154;2.0368;0.6132;2.762;0;0;0;0
900553753.8;0.2157;2.0392;0.6137;2.7455;0;0;0;0
900553753.9;0.216;2.0415;0.6141;2.7301;0;0;0;0
900553754;0.2163;2.0442;0.6146;2.7126;0;0;0;0
900553754.1;0.2167;2.0468;0.615;2.6951;0;0;0;0
900553754.2;0.217;2.0491;0.6153;2.6797;0;0;0;0
900553754.3;0.2173;2.0516;0.6156;2.6632;0;0;0;0
900553754.4;0.2176;2.0543;0.6158;2.6458;0;0;0;0
900553754.5;0.2179;2.0565;0.616;2.6314;0;0;0;0
900553754.6;0.2182;2.0587;0.6162;2.617;0;0;0;0
900553754.7;0.2185;2.061;0.6163;2.6015;0;0;0;0
900553754.8;0.2188;2.0635;0.6164;2.5851;0;0;0;0
900553754.9;0.2191;2.0659;0.6164;2.5697;0;0;0;0
900553755;0.2194;2.0682;0.6165;2.5542;0;0;0;0
900553755.1;0.2197;2.0706;0.6164;2.5388;0;0;0;0
900553755.2;0.22;2.0731;0.6164;2.5224;0;0;0;0
900553755.3;0.2204;2.0757;0.6163;2.5049;0;0;0;0
900553755.4;0.2207;2.0786;0.6161;2.4864;0;0;0;0
900553755.5;0.2211;2.0812;0.6159;2.4689;0;0;0;0
900553755.6;0.2214;2.0834;0.6157;2.4545;0;0;0;0
900553755.7;0.2217;2.0862;0.6153;2.436;0;0;0;0
900553755.8;0.2221;2.0888;0.615;2.4185;0;0;0;0
900553755.9;0.2224;2.0912;0.6147;2.4031;0;0;0;0
900553756;0.2226;2.0935;0.6143;2.3877;0;0;0;0
900553756.1;0.2229;2.0958;0.6139;2.3723;0;0;0;0
900553756.2;0.2233;2.0983;0.6134;2.3558;0;0;0;0
900553756.3;0.2236;2.1007;0.6129;2.3394;0;0;0;0
900553756.4;0.2239;2.1035;0.6122;2.3209;0;0;0;0
900553756.5;0.2242;2.1053;0.6118;2.3086;0;0;0;0
900553756.6;0.2244;2.1073;0.6112;2.2952;0;0;0;0
900553756.7;0.2247;2.1098;0.6105;2.2777;0;0;0;0
900553756.8;0.225;2.1121;0.6099;2.2623;0;0;0;0
900553756.9;0.2253;2.1143;0.6091;2.2469;0;0;0;0
900553757;0.2256;2.1167;0.6084;2.2305;0;0;0;0
900553757.1;0.2259;2.1191;0.6075;2.214;0;0;0;0
900553757.2;0.2262;2.121;0.6068;2.2007;0;0;0;0
900553757.3;0.2264;2.1232;0.606;2.1852;0;0;0;0
900553757.4;0.2268;2.1263;0.6047;2.1637;0;0;0;0
900553757.5;0.2272;2.1289;0.6036;2.1452;0;0;0;0
900553757.6;0.2274;2.131;0.6027;2.1298;0;0;0;0
900553757.7;0.2277;2.1333;0.6016;2.1133;0;0;0;0
900553757.8;0.228;2.1357;0.6004;2.0958;0;0;0;0
900553757.9;0.2283;2.1379;0.5993;2.0794;0;0;0;0
900553758;0.2286;2.14;0.5982;2.064;0;0;0;0
900553758.1;0.2289;2.1422;0.597;2.0476;0;0;0;0
900553758.2;0.2292;2.1444;0.5957;2.0311;0;0;0;0
900553758.3;0.2294;2.1464;0.5945;2.0157;0;0;0;0
900553758.4;0.2297;2.1485;0.5932;1.9993;0;0;0;0
900553758.5;0.2299;2.1503;0.5921;1.9859;0;0;0;0
900553758.6;0.2302;2.1522;0.5908;1.9705;0;0;0;0
900553758.7;0.2304;2.1542;0.5895;1.9551;0;0;0;0
900553758.8;0.2306;2.1561;0.5881;1.9397;0;0;0;0
900553758.9;0.2309;2.1581;0.5866;1.9233;0;0;0;0
900553759;0.2312;2.1602;0.5851;1.9068;0;0;0;0
900553759.1;0.2314;2.1621;0.5836;1.8904;0;0;0;0
900553759.2;0.2317;2.1645;0.5817;1.8709;0;0;0;0
900553759.3;0.232;2.1667;0.5797;1.8513;0;0;0;0
900553759.4;0.2323;2.1689;0.5779;1.8329;0;0;0;0
900553759.5;0.2325;2.1704;0.5765;1.8195;0;0;0;0
900553759.6;0.2327;2.172;0.575;1.8051;0;0;0;0
900553759.7;0.2329;2.1741;0.573;1.7866;0;0;0;0
900553759.8;0.2332;2.176;0.5712;1.7692;0;0;0;0
900553759.9;0.2334;2.1774;0.5697;1.7558;0;0;0;0
900553760;0.2336;2.179;0.568;1.7404;0;0;0;0
900553760.1;0.2338;2.1807;0.5661;1.724;0;0;0;0
900553760.2;0.234;2.1824;0.5642;1.7075;0;0;0;0
900553760.3;0.2342;2.184;0.5623;1.6911;0;0;0;0
900553760.4;0.2344;2.1855;0.5605;1.6757;0;0;0;0
900553760.5;0.2345;2.1867;0.559;1.6634;0;0;0;0
900553760.6;0.2347;2.1881;0.5573;1.649;0;0;0;0
900553760.7;0.2349;2.1897;0.5552;1.6315;0;0;0;0
900553760.8;0.2351;2.1912;0.5531;1.6151;0;0;0;0
900553760.9;0.2353;2.1924;0.5514;1.6017;0;0;0;0
900553761;0.2353;2.1926;0.5512;1.5997;0;0;0;0
900553761.1;0.2353;2.1926;0.5512;1.5997;0;0;0;0
900553761.7;0.2353;2.1926;0.5512;1.5997;0;0;0;0
900553761.8;0.2353;2.1925;0.5513;1.6007;0;0;0;0
900553761.9;0.2352;2.1919;0.5521;1.6069;0;0;0;0
900553762;0.2351;2.1912;0.5519;1.6213;0;0;0;0
900553762.1;0.2351;2.1911;0.5503;1.6312;0;0;0;0
900553762.2;0.2349;2.1897;0.5502;1.6437;0;0;0;0
900553762.3;0.2347;2.1882;0.5504;1.6581;0;0;0;0
900553762.4;0.2346;2.187;0.5505;1.6721;4.7006;0;4.0322;6.1931
900553762.5;0.2344;2.1859;0.5505;1.6868;0;0;0;0
900553762.6;0.2343;2.1851;0.55;1.7012;0;0;0;0
900553762.7;0.2342;2.1843;0.5494;1.7145;-1.975;0;2.8684;3.4826
